LOAN_ID,LOAN_SK,CUSTOMER_SK,CUSTOMER_ID,RISK_BAND_CODE,DUE_DAY_OF_MONTH,ORIGINATION_AMOUNT,INTEREST_RATE,LOAN_TERM_MONTHS,LOAN_TYPE,BUCKET_INDEX,DELINQUENCY_BUCKET,DPD,OUTSTANDING_BALANCE,RESTRUCTURED_FLAG,CHARGE_OFF_FLAG,SETTLEMENT_FLAG,FRAUD_FLAG,ASSIGNED_COLLECTOR_ID
LN-509764,10132,5142,CUST-104886,R2,2,15896.27,0.2161,0,Credit Card,0,Current,0,14406.005,FALSE,FALSE,FALSE,FALSE,
LN-509765,10133,2192,CUST-102075,R2,2,19549.41,0.1413,47,Personal,0,Current,0,17677.68,FALSE,FALSE,FALSE,FALSE,
LN-509766,10134,5926,CUST-105638,R5,23,24595.25,0.1702,14,Personal,0,Current,0,18446.45,FALSE,FALSE,FALSE,FALSE,
LN-509767,10135,5094,CUST-104839,R7,1,581535.17,0.0654,249,Mortgage,2,30-59,60,562267.46,FALSE,FALSE,FALSE,FALSE,COL-1050
LN-509768,10136,7734,CUST-107366,R4,23,50563.51,0.1054,60,Auto,0,Current,0,39818.7025,FALSE,FALSE,FALSE,FALSE,
LN-509769,10137,3873,CUST-103677,R2,27,54740.03,0.0723,69,Auto,0,Current,0,46410.065,FALSE,FALSE,FALSE,FALSE,
LN-509770,10138,3325,CUST-103153,R5,9,21169.66,0.1892,45,Personal,0,Current,0,18347.02,FALSE,FALSE,FALSE,FALSE,
LN-509771,10139,5480,CUST-105207,R2,18,565074.55,0.0697,236,Mortgage,0,Current,0,561482.98,FALSE,FALSE,FALSE,FALSE,
LN-509772,10140,7933,CUST-107557,R4,27,19730.61,0.1283,48,Personal,0,Current,0,19114.035,FALSE,FALSE,FALSE,FALSE,
LN-509773,10141,6108,CUST-105817,R5,19,14753.71,0.093,50,Auto,0,Current,0,14311.105,FALSE,FALSE,FALSE,FALSE,COL-1096
LN-509774,10142,1878,CUST-101778,R6,9,25271.2,0.1099,37,Auto,0,Current,0,20660.8825,FALSE,FALSE,FALSE,FALSE,
LN-509775,10143,4921,CUST-104675,R4,21,20081.25,0.1577,0,Credit Card,0,Current,0,13805.85,FALSE,FALSE,FALSE,FALSE,
LN-509776,10144,4099,CUST-103894,R3,4,45874.44,0.0627,38,Auto,0,Current,0,34104.045,FALSE,FALSE,FALSE,FALSE,
LN-509777,10145,2639,CUST-102498,R3,10,50967.27,0.1055,51,Auto,0,Current,0,44221.59,FALSE,FALSE,FALSE,FALSE,
LN-509778,10146,4768,CUST-104528,R5,20,26395.37,0.088,48,Auto,0,Current,0,20208.995,FALSE,FALSE,FALSE,FALSE,COL-1044
LN-509779,10147,390,CUST-100373,R3,17,5737.43,0.1081,12,Personal,0,Current,0,5020.25,FALSE,FALSE,FALSE,FALSE,COL-1032
LN-509780,10148,6908,CUST-106578,R5,26,31453.14,0.2037,16,Personal,0,Current,0,20641.1025,FALSE,FALSE,FALSE,FALSE,
LN-509781,10149,6165,CUST-105870,R3,20,25021.91,0.0586,55,Auto,0,Current,0,24680.705,FALSE,FALSE,FALSE,FALSE,
LN-509782,10150,6443,CUST-106137,R5,20,27524.38,0.0549,64,Auto,0,Current,0,25911.6175,FALSE,FALSE,FALSE,FALSE,
LN-509783,10151,7933,CUST-107557,R6,4,22246.56,0.0475,71,Auto,0,Current,0,19661.5875,FALSE,FALSE,FALSE,FALSE,
LN-509784,10152,1197,CUST-101131,R1,13,10158.47,0.0464,57,Auto,0,Current,0,8688.155,FALSE,FALSE,FALSE,FALSE,
LN-509785,10153,1945,CUST-101842,R5,28,27502.72,0.1042,13,Personal,0,Current,0,17189.17,FALSE,FALSE,FALSE,FALSE,
LN-509786,10154,1663,CUST-101573,R3,1,53174.65,0.0965,42,Auto,0,Current,0,44628.745,FALSE,FALSE,FALSE,FALSE,
LN-509787,10155,6326,CUST-106026,R3,16,18121.37,0.095,21,Personal,0,Current,0,17555.075,FALSE,FALSE,FALSE,FALSE,
LN-509788,10156,5308,CUST-105043,R5,21,23583.23,0.1051,72,Auto,0,Current,0,20881.025,FALSE,FALSE,FALSE,FALSE,
LN-509789,10157,4683,CUST-104444,R4,24,22926.85,0.189,32,Personal,0,Current,0,15404.02,FALSE,FALSE,FALSE,FALSE,
LN-509790,10158,829,CUST-100787,R3,13,36248.22,0.0712,57,Auto,0,Current,0,31001.7975,FALSE,FALSE,FALSE,FALSE,
LN-509791,10159,4339,CUST-104121,R5,26,59731.68,0.0767,171,HELOC,0,Current,0,57897.8025,FALSE,FALSE,FALSE,FALSE,
LN-509792,10160,5437,CUST-105167,R6,14,22684.2,0.1445,19,Personal,0,Current,0,16304.235,FALSE,FALSE,FALSE,FALSE,
LN-509793,10161,5212,CUST-104954,R5,11,30260.41,0.0771,46,Auto,0,Current,0,26313.37,FALSE,FALSE,FALSE,FALSE,
LN-509794,10162,386,CUST-100369,R2,26,17426.86,0.1533,0,Credit Card,4,90+,125,11436.37,FALSE,FALSE,FALSE,FALSE,COL-1057
LN-509795,10163,7542,CUST-107181,R6,16,1806.84,0.1743,0,Credit Card,0,Current,0,1524.54,FALSE,FALSE,FALSE,FALSE,COL-1095
LN-509796,10164,6020,CUST-105731,R4,27,10442.16,0.0853,14,Personal,0,Current,0,4894.7625,FALSE,FALSE,FALSE,FALSE,
LN-509797,10165,5582,CUST-105306,R4,12,24429.24,0.0988,46,Auto,0,Current,0,22836.03,FALSE,FALSE,FALSE,FALSE,
LN-509798,10166,5238,CUST-104979,R2,23,13020.81,0.164,0,Credit Card,0,Current,0,11800.1175,FALSE,FALSE,FALSE,FALSE,
LN-509799,10167,6310,CUST-106010,R3,27,34006.49,0.2166,19,Personal,0,Current,0,30818.375,FALSE,FALSE,FALSE,FALSE,
LN-509800,10168,4607,CUST-104374,R1,9,32444.57,0.0815,44,Auto,0,Current,0,30785.465,FALSE,FALSE,FALSE,FALSE,
LN-509801,10169,6807,CUST-106484,R1,9,9788.91,0.1623,0,Credit Card,0,Current,0,8259.3975,FALSE,FALSE,FALSE,FALSE,
LN-509802,10170,5729,CUST-105447,R1,12,412358.84,0.0732,189,Mortgage,0,Current,0,405813.47,FALSE,FALSE,FALSE,FALSE,
LN-509803,10171,1799,CUST-101702,R5,16,4973.05,0.1637,20,Personal,0,Current,0,4817.6425,FALSE,FALSE,FALSE,FALSE,
LN-509804,10172,2039,CUST-101928,R6,22,21890.79,0.1908,13,Personal,0,Current,0,19154.43,FALSE,FALSE,FALSE,FALSE,
LN-509805,10173,4269,CUST-104055,R3,16,637546.53,0.0606,212,Mortgage,0,Current,0,633035.595,FALSE,FALSE,FALSE,FALSE,
LN-509806,10174,639,CUST-100606,R5,5,15106.79,0.1052,63,Auto,0,Current,0,13128.5225,FALSE,FALSE,FALSE,FALSE,
LN-509807,10175,5412,CUST-105144,R5,16,52136.97,0.068,64,Auto,4,90+,105,47860.11,FALSE,FALSE,FALSE,FALSE,COL-1084
LN-509808,10176,2719,CUST-102576,R1,27,15565.89,0.1202,53,Personal,0,Current,0,12702.315,FALSE,FALSE,FALSE,FALSE,
LN-509809,10177,6899,CUST-106569,R2,8,3797.81,0.2326,0,Credit Card,0,Current,0,2848.37,FALSE,FALSE,FALSE,FALSE,
LN-509810,10178,4342,CUST-104124,R5,7,134328.95,0.0727,114,HELOC,0,Current,0,119305.37,FALSE,FALSE,FALSE,FALSE,
LN-509811,10179,5317,CUST-105051,R3,18,21392.53,0.1956,0,Credit Card,0,Current,0,16712.89,FALSE,FALSE,FALSE,FALSE,
LN-509812,10180,1981,CUST-101876,R1,28,29170.52,0.151,44,Personal,0,Current,0,27181.61,FALSE,FALSE,FALSE,FALSE,
LN-509813,10181,6779,CUST-106456,R6,16,42002.41,0.0558,69,Auto,0,Current,0,37436.935,FALSE,FALSE,FALSE,FALSE,
LN-509814,10183,614,CUST-100583,R1,26,11299.65,0.239,0,Credit Card,0,Current,0,6002.925,FALSE,FALSE,FALSE,TRUE,
LN-509815,10184,5668,CUST-105389,R2,12,29348.86,0.1795,51,Personal,0,Current,0,25032.835,FALSE,FALSE,FALSE,FALSE,
LN-509816,10185,2963,CUST-102809,R3,16,33024.6,0.0703,45,Auto,0,Current,0,31923.78,FALSE,FALSE,FALSE,FALSE,
LN-509817,10186,6761,CUST-106438,R2,15,21711.27,0.1204,22,Personal,1,1-29,16,10855.59,FALSE,FALSE,FALSE,FALSE,
LN-509818,10187,690,CUST-100655,R1,15,11538.54,0.0607,108,HELOC,3,60-89,76,11057.76,FALSE,FALSE,FALSE,FALSE,COL-1086
LN-509819,10188,5137,CUST-104881,R2,8,17600.96,0.0676,55,Auto,0,Current,0,13760.72,FALSE,FALSE,FALSE,FALSE,
LN-509820,10189,231,CUST-100222,R3,14,89140.24,0.075,163,HELOC,0,Current,0,88319.935,FALSE,FALSE,FALSE,FALSE,
LN-509821,10190,2245,CUST-102122,R1,21,50181.29,0.0534,38,Auto,0,Current,0,39286.67,FALSE,FALSE,FALSE,FALSE,
LN-509822,10191,6557,CUST-106245,R4,6,10808.35,0.0835,28,Personal,0,Current,0,9360.8125,FALSE,FALSE,FALSE,FALSE,
LN-509823,10192,8083,CUST-107699,R1,22,15562.92,0.0754,52,Auto,0,Current,0,12420.375,FALSE,FALSE,FALSE,FALSE,
LN-509824,10193,8187,CUST-107796,R2,4,35910.21,0.0924,45,Auto,0,Current,0,33516.21,FALSE,FALSE,FALSE,FALSE,
LN-509825,10194,8245,CUST-107853,R7,15,50074.21,0.0954,69,Auto,0,Current,0,47897.08,FALSE,FALSE,FALSE,FALSE,
LN-509826,10195,2349,CUST-102220,R5,17,29245.27,0.0927,56,Auto,0,Current,0,28070.23,FALSE,FALSE,FALSE,FALSE,
LN-509827,10196,5389,CUST-105123,R2,10,39033.18,0.0903,55,Auto,0,Current,0,36904.11,FALSE,FALSE,FALSE,FALSE,
LN-509828,10197,6070,CUST-105779,R5,6,22409.08,0.2261,0,Credit Card,1,1-29,25,14005.69,FALSE,FALSE,FALSE,FALSE,
LN-509829,10198,2580,CUST-102442,R2,10,30524.06,0.2026,49,Personal,0,Current,0,30056.855,FALSE,FALSE,FALSE,FALSE,
LN-509830,10199,6035,CUST-105745,R5,25,12103.63,0.0875,84,HELOC,0,Current,0,10374.55,FALSE,FALSE,FALSE,FALSE,
LN-509831,10200,5184,CUST-104928,R4,19,15503.39,0.06,42,Auto,1,1-29,12,14672.8475,FALSE,FALSE,FALSE,FALSE,
LN-509832,10201,5365,CUST-105099,R2,12,29208.63,0.055,54,Auto,0,Current,0,23123.505,FALSE,FALSE,FALSE,FALSE,
LN-509833,10202,4196,CUST-103985,R3,5,16108.53,0.0875,71,Auto,0,Current,0,14747.25,FALSE,FALSE,FALSE,FALSE,
LN-509834,10203,174,CUST-100166,R2,16,54330.97,0.0646,42,Auto,0,Current,0,46569.43,FALSE,FALSE,FALSE,FALSE,COL-1091
LN-509835,10204,6766,CUST-106443,R1,25,35041.12,0.0517,56,Auto,0,Current,0,31286.74,FALSE,FALSE,FALSE,FALSE,
LN-509836,10205,2130,CUST-102016,R2,12,29995.72,0.2186,39,Personal,0,Current,0,20189.44,FALSE,FALSE,FALSE,FALSE,
LN-509837,10206,123,CUST-100117,R2,21,993.81,0.1616,0,Credit Card,0,Current,0,900.6375,FALSE,FALSE,FALSE,FALSE,
LN-509838,10207,7098,CUST-106755,R5,19,17531.86,0.2185,0,Credit Card,0,Current,0,12601.0525,FALSE,FALSE,FALSE,FALSE,
LN-509839,10208,1909,CUST-101809,R3,24,6390.09,0.153,0,Credit Card,0,Current,0,4992.2775,FALSE,FALSE,FALSE,FALSE,
LN-509840,10209,7710,CUST-107342,R3,11,23503.98,0.1776,0,Credit Card,0,Current,0,15424.5075,FALSE,FALSE,FALSE,FALSE,
LN-509841,10210,2334,CUST-102206,R2,16,25316.09,0.1125,35,Personal,0,Current,0,17721.23,FALSE,FALSE,FALSE,FALSE,
LN-509842,10211,5787,CUST-105503,R6,26,14610.65,0.0926,68,Auto,1,1-29,5,12515.765,FALSE,FALSE,FALSE,FALSE,COL-1044
LN-509843,10212,1322,CUST-101250,R6,1,51609.73,0.0974,60,Auto,2,30-59,60,45803.65,FALSE,FALSE,FALSE,FALSE,COL-1100
LN-509844,10213,4217,CUST-104006,R3,10,10356.94,0.2537,0,Credit Card,0,Current,0,8738.665,FALSE,FALSE,FALSE,FALSE,COL-1111
LN-509845,10214,3281,CUST-103109,R1,11,8452.21,0.1834,0,Credit Card,0,Current,0,6339.13,FALSE,FALSE,FALSE,FALSE,
LN-509846,10215,4799,CUST-104558,R6,27,18811.93,0.2003,0,Credit Card,0,Current,0,11757.46,FALSE,FALSE,FALSE,FALSE,
LN-509847,10216,7978,CUST-107598,R6,10,2279.2,0.2485,0,Credit Card,3,60-89,81,1709.38,FALSE,FALSE,FALSE,FALSE,COL-1086
LN-509848,10217,6122,CUST-105829,R5,9,13331.77,0.0974,58,Auto,0,Current,0,12814.585,FALSE,FALSE,FALSE,FALSE,
LN-509849,10218,1764,CUST-101671,R6,5,15304.6,0.0649,40,Auto,0,Current,0,15017.635,FALSE,FALSE,FALSE,FALSE,
LN-509850,10219,2275,CUST-102151,R2,19,13746.18,0.2098,33,Personal,0,Current,0,8747.58,FALSE,FALSE,FALSE,FALSE,
LN-509851,10220,5343,CUST-105077,R1,3,21166.54,0.105,44,Personal,0,Current,0,16476.205,FALSE,FALSE,FALSE,FALSE,
LN-509852,10221,7728,CUST-107360,R2,23,105156.11,0.066,121,HELOC,0,Current,0,98638.16,FALSE,FALSE,FALSE,FALSE,
LN-509853,10222,2430,CUST-102297,R7,1,38349.78,0.0497,50,Auto,0,Current,0,32022.03,FALSE,FALSE,FALSE,FALSE,
LN-509854,10223,1093,CUST-101036,R2,27,18215.55,0.0886,53,Auto,0,Current,0,17700.015,FALSE,FALSE,FALSE,FALSE,
LN-509855,10224,2760,CUST-102614,R5,18,10536.73,0.2377,0,Credit Card,2,30-59,43,7902.55,FALSE,FALSE,FALSE,FALSE,COL-1009
LN-509856,10225,1984,CUST-101879,R1,11,17950.6,0.0487,50,Auto,0,Current,0,17142.8275,FALSE,FALSE,FALSE,FALSE,
LN-509857,10226,628,CUST-100596,R5,16,19869.71,0.1804,0,Credit Card,0,Current,0,9934.91,FALSE,FALSE,FALSE,FALSE,
LN-509858,10227,653,CUST-100620,R5,13,5817.26,0.1669,14,Personal,0,Current,0,5453.675,FALSE,FALSE,FALSE,FALSE,
LN-509859,10228,7035,CUST-106698,R4,18,29205.93,0.1003,29,Personal,0,Current,0,24673.98,FALSE,FALSE,FALSE,FALSE,
LN-509860,10229,5791,CUST-105507,R2,8,21763.82,0.0821,54,Auto,0,Current,0,19043.3675,FALSE,FALSE,FALSE,FALSE,
LN-509861,10230,74,CUST-100070,R6,23,45815.44,0.057,44,Auto,1,1-29,8,36444.1,FALSE,FALSE,FALSE,FALSE,COL-1104
LN-509862,10231,5317,CUST-105051,R6,28,335859.5,0.056,328,Mortgage,0,Current,0,329715.74,FALSE,FALSE,FALSE,FALSE,
LN-509863,10232,1903,CUST-101803,R2,15,13689.47,0.0853,41,Personal,0,Current,0,9682.79,FALSE,FALSE,FALSE,FALSE,
LN-509864,10233,7474,CUST-107116,R4,7,43359.69,0.0762,64,Auto,0,Current,0,38786.565,FALSE,FALSE,FALSE,FALSE,
LN-509865,10234,4773,CUST-104533,R4,14,3795.03,0.2287,0,Credit Card,3,60-89,77,3202.0425,FALSE,FALSE,FALSE,FALSE,COL-1070
LN-509866,10235,1129,CUST-101067,R5,12,280559.17,0.0586,254,Mortgage,0,Current,0,273103.39,FALSE,FALSE,FALSE,FALSE,
LN-509868,10238,2035,CUST-101925,R5,18,12575.81,0.2054,25,Personal,0,Current,0,7671.2675,FALSE,FALSE,FALSE,FALSE,
LN-509869,10239,1094,CUST-101037,R2,17,21342.14,0.0646,41,Auto,0,Current,0,15486.065,FALSE,FALSE,FALSE,FALSE,
LN-509870,10240,3630,CUST-103442,R2,25,9801.17,0.2204,0,Credit Card,0,Current,0,7044.605,FALSE,FALSE,FALSE,FALSE,
LN-509871,10241,1482,CUST-101402,R4,10,15151.43,0.1595,51,Personal,0,Current,0,14482.9775,FALSE,FALSE,FALSE,FALSE,
LN-509872,10242,2496,CUST-102361,R2,26,390477.09,0.0634,276,Mortgage,0,Current,0,387293.8575,FALSE,FALSE,FALSE,FALSE,
LN-509873,10243,1522,CUST-101438,R7,2,21846.2,0.0774,57,Auto,1,1-29,29,20121.485,FALSE,FALSE,FALSE,FALSE,COL-1090
LN-509874,10244,4014,CUST-103811,R3,27,32221.41,0.0662,48,Auto,0,Current,0,30207.57,FALSE,FALSE,FALSE,FALSE,
LN-509875,10245,507,CUST-100484,R7,13,39080.08,0.1021,66,Auto,1,1-29,18,36859.63,FALSE,FALSE,FALSE,FALSE,COL-1100
LN-509876,10246,4488,CUST-104264,R1,24,8271.4,0.165,0,Credit Card,0,Current,0,6979,FALSE,FALSE,FALSE,FALSE,
LN-509877,10247,7384,CUST-107031,R5,2,24763.23,0.2142,0,Credit Card,0,Current,0,11607.78,FALSE,FALSE,FALSE,FALSE,
LN-509878,10248,5154,CUST-104898,R3,5,21914.62,0.1465,42,Personal,1,1-29,26,18001.27,FALSE,FALSE,FALSE,FALSE,
LN-509879,10249,6731,CUST-106409,R4,28,29113.01,0.0792,42,Auto,0,Current,0,22874.48,FALSE,FALSE,FALSE,FALSE,
LN-509880,10250,5200,CUST-104944,R3,25,18418.32,0.1061,53,Auto,0,Current,0,16593.84,FALSE,FALSE,FALSE,FALSE,
LN-509881,10251,6707,CUST-106386,R3,12,22039.72,0.134,51,Personal,0,Current,0,21715.6075,FALSE,FALSE,FALSE,FALSE,
LN-509882,10252,6425,CUST-106121,R3,6,25773.72,0.1497,57,Personal,0,Current,0,25773.72,FALSE,FALSE,FALSE,FALSE,
LN-509883,10253,6080,CUST-105789,R3,16,5753.38,0.1072,13,Personal,0,Current,0,4494.85,FALSE,FALSE,FALSE,FALSE,
LN-509884,10254,3556,CUST-103371,R4,24,10350.01,0.068,65,Auto,0,Current,0,8916.94,FALSE,FALSE,FALSE,FALSE,
LN-509885,10255,1429,CUST-101350,R3,25,17033.13,0.2177,41,Personal,0,Current,0,13917.33,FALSE,FALSE,FALSE,FALSE,
LN-509886,10256,556,CUST-100529,R5,25,141707.2,0.0628,339,Mortgage,0,Current,0,136377.445,FALSE,FALSE,FALSE,FALSE,
LN-509887,10257,6002,CUST-105714,R4,18,23591.71,0.2085,0,Credit Card,1,1-29,13,20642.74,FALSE,FALSE,FALSE,FALSE,
LN-509888,10258,5198,CUST-104942,R6,27,25248.52,0.1393,52,Personal,0,Current,0,24884.3575,FALSE,FALSE,FALSE,FALSE,
LN-509889,10259,4018,CUST-103814,R3,21,3431.32,0.1421,59,Personal,0,Current,0,2951.5,FALSE,FALSE,FALSE,FALSE,
LN-509890,10260,7508,CUST-107147,R1,17,125627.37,0.067,149,HELOC,0,Current,0,122465.595,FALSE,FALSE,FALSE,FALSE,
LN-509891,10261,6808,CUST-106485,R2,26,9232.42,0.2041,43,Personal,0,Current,0,9232.42,FALSE,FALSE,FALSE,FALSE,
LN-509892,10262,1888,CUST-101788,R2,5,44286.46,0.0523,43,Auto,0,Current,0,35789.62,FALSE,FALSE,FALSE,FALSE,
LN-509893,10263,1799,CUST-101702,R2,17,111392.4,0.0608,93,HELOC,0,Current,0,100612.47,FALSE,FALSE,FALSE,FALSE,
LN-509894,10264,3820,CUST-103625,R2,6,7521.01,0.2485,0,Credit Card,0,Current,0,4465.555,FALSE,FALSE,FALSE,FALSE,
LN-509895,10265,3502,CUST-103320,R4,26,27713.4,0.0738,57,Auto,0,Current,0,23702.25,FALSE,FALSE,FALSE,FALSE,
LN-509896,10266,800,CUST-100759,R3,8,215731.61,0.0657,334,Mortgage,0,Current,0,211371.785,FALSE,FALSE,FALSE,FALSE,
LN-509897,10267,1483,CUST-101403,R3,22,46945.41,0.0907,55,Auto,0,Current,0,37983.135,FALSE,FALSE,FALSE,FALSE,
LN-509898,10268,840,CUST-100797,R1,26,22889.87,0.1916,0,Credit Card,0,Current,0,15021.515,FALSE,FALSE,FALSE,FALSE,
LN-509899,10269,558,CUST-100531,R6,21,36572.2,0.0765,69,Auto,0,Current,0,33392.02,FALSE,FALSE,FALSE,FALSE,
LN-509900,10270,2025,CUST-101917,R4,22,19217.07,0.2409,0,Credit Card,0,Current,0,16214.4075,FALSE,FALSE,FALSE,FALSE,
LN-509901,10271,5217,CUST-104959,R4,9,17753.07,0.181,0,Credit Card,0,Current,0,12205.245,FALSE,FALSE,FALSE,FALSE,
LN-509902,10272,7923,CUST-107548,R2,2,27267.79,0.1095,66,Auto,0,Current,0,26957.9275,FALSE,FALSE,FALSE,FALSE,
LN-509903,10273,4355,CUST-104137,R3,4,32998.87,0.0935,71,Auto,0,Current,0,31604.56,FALSE,FALSE,FALSE,FALSE,
LN-509904,10274,3602,CUST-103416,R5,8,103481.97,0.0719,67,HELOC,0,Current,0,89581.38,FALSE,FALSE,FALSE,FALSE,COL-1031
LN-509905,10275,630,CUST-100598,R2,3,140088.61,0.0629,78,HELOC,0,Current,0,119883.4975,FALSE,FALSE,FALSE,FALSE,
LN-509906,10276,7797,CUST-107428,R7,12,53933.66,0.0704,54,Auto,2,30-59,49,52435.505,FALSE,FALSE,FALSE,FALSE,COL-1085
LN-509907,10277,317,CUST-100305,R3,6,82680.26,0.0608,89,HELOC,0,Current,0,70835.6375,FALSE,FALSE,FALSE,FALSE,
LN-509908,10278,5160,CUST-104904,R7,25,13949.05,0.0986,57,Auto,0,Current,0,12480.73,FALSE,FALSE,FALSE,FALSE,COL-1046
LN-509909,10279,5637,CUST-105359,R4,10,17487.08,0.1666,0,Credit Card,0,Current,0,12022.355,FALSE,FALSE,FALSE,FALSE,
LN-509910,10280,713,CUST-100678,R3,8,45589.13,0.0658,61,Auto,0,Current,0,41104.97,FALSE,FALSE,FALSE,FALSE,
LN-509911,10281,3569,CUST-103384,R4,22,27330.94,0.1661,30,Personal,0,Current,0,22548.0325,FALSE,FALSE,FALSE,FALSE,COL-1076
LN-509912,10283,768,CUST-100730,R5,22,29777.44,0.146,60,Personal,0,Current,0,28288.57,FALSE,FALSE,FALSE,TRUE,
LN-509913,10284,6915,CUST-106584,R4,11,43205.87,0.0591,58,Auto,0,Current,0,42647.1725,FALSE,FALSE,FALSE,FALSE,
LN-509914,10285,2140,CUST-102025,R1,7,87019.82,0.0954,180,HELOC,0,Current,0,80855.96,FALSE,FALSE,FALSE,FALSE,
LN-509915,10286,5291,CUST-105028,R3,12,24555.9,0.2112,0,Credit Card,0,Current,0,18416.94,FALSE,FALSE,FALSE,FALSE,
LN-509916,10287,5259,CUST-104998,R4,13,22611.76,0.0882,46,Auto,0,Current,0,17819.05,FALSE,FALSE,FALSE,FALSE,
LN-509917,10288,4451,CUST-104228,R2,14,54002.29,0.0891,53,Auto,0,Current,0,45596.2825,FALSE,FALSE,FALSE,FALSE,
LN-509918,10289,2918,CUST-102766,R3,24,2356.66,0.1457,37,Personal,0,Current,0,1974.52,FALSE,FALSE,FALSE,FALSE,COL-1086
LN-509919,10290,2216,CUST-102098,R3,25,41584.28,0.0961,55,Auto,0,Current,0,38181.92,FALSE,FALSE,FALSE,FALSE,COL-1034
LN-509920,10291,7104,CUST-106761,R1,24,9119.75,0.2105,54,Personal,0,Current,0,7346.51,FALSE,FALSE,FALSE,FALSE,
LN-509921,10292,408,CUST-100391,R2,12,13970.64,0.0963,57,Auto,0,Current,0,13419.165,FALSE,FALSE,FALSE,FALSE,
LN-509922,10293,2894,CUST-102743,R7,20,67875.76,0.0985,81,HELOC,0,Current,0,62847.94,FALSE,FALSE,FALSE,FALSE,COL-1030
LN-509923,10295,3986,CUST-103784,R3,22,10669.43,0.0519,49,Auto,0,Current,0,8546.465,FALSE,FALSE,FALSE,TRUE,
LN-509924,10296,7002,CUST-106666,R4,5,122748.17,0.0912,86,HELOC,0,Current,0,119536.745,FALSE,FALSE,FALSE,FALSE,
LN-509926,10299,4845,CUST-104603,R5,20,8080.82,0.0943,20,Personal,0,Current,0,5555.57,FALSE,FALSE,FALSE,FALSE,
LN-509927,10300,1780,CUST-101685,R6,14,290538.08,0.073,321,Mortgage,0,Current,0,289859.255,FALSE,FALSE,FALSE,FALSE,
LN-509928,10301,6821,CUST-106497,R4,24,43124.66,0.084,37,Auto,0,Current,0,28264.1525,FALSE,FALSE,FALSE,FALSE,
LN-509929,10302,3074,CUST-102914,R3,17,225042.3,0.0629,288,Mortgage,1,1-29,14,222698.1,FALSE,FALSE,FALSE,FALSE,COL-1003
LN-509930,10303,7474,CUST-107116,R6,12,29900.32,0.0979,52,Personal,0,Current,0,25156.4875,FALSE,FALSE,FALSE,FALSE,
LN-509931,10304,1500,CUST-101418,R2,14,10319.17,0.1268,39,Personal,0,Current,0,9922.285,FALSE,FALSE,FALSE,FALSE,
LN-509932,10305,5317,CUST-105051,R4,10,28130.45,0.092,14,Personal,0,Current,0,17581.55,FALSE,FALSE,FALSE,FALSE,
LN-509933,10306,4412,CUST-104191,R5,24,25933.61,0.0539,69,Auto,0,Current,0,25369.835,FALSE,FALSE,FALSE,FALSE,COL-1068
LN-509934,10307,4422,CUST-104201,R3,12,22693.8,0.1273,40,Personal,0,Current,0,17162.1375,FALSE,FALSE,FALSE,FALSE,
LN-509935,10308,4307,CUST-104090,R3,28,47202.45,0.0657,129,HELOC,0,Current,0,42811.53,FALSE,FALSE,FALSE,FALSE,
LN-509936,10309,3925,CUST-103726,R3,22,13585.16,0.1751,0,Credit Card,0,Current,0,11462.4725,FALSE,FALSE,FALSE,FALSE,
LN-509937,10310,5024,CUST-104773,R4,17,17451.54,0.1067,67,Auto,1,1-29,14,14716.605,FALSE,FALSE,FALSE,FALSE,
LN-509938,10311,6992,CUST-106656,R4,24,48871.52,0.0852,60,Auto,0,Current,0,40318.955,FALSE,FALSE,FALSE,FALSE,
LN-509939,10312,3824,CUST-103629,R2,21,23666.92,0.108,31,Personal,0,Current,0,19658.8075,FALSE,FALSE,FALSE,FALSE,COL-1010
LN-509940,10313,6358,CUST-106058,R3,25,11719.77,0.2132,23,Personal,0,Current,0,10254.81,FALSE,FALSE,FALSE,FALSE,
LN-509941,10314,8037,CUST-107655,R1,15,22236.88,0.0664,86,HELOC,0,Current,0,21461.17,FALSE,FALSE,FALSE,FALSE,
LN-509942,10315,5141,CUST-104885,R2,19,26256.43,0.092,81,HELOC,0,Current,0,23825.305,FALSE,FALSE,FALSE,FALSE,
LN-509943,10316,4852,CUST-104610,R4,16,26277.19,0.1335,41,Personal,0,Current,0,23873.7775,FALSE,FALSE,FALSE,FALSE,COL-1089
LN-509944,10317,8212,CUST-107821,R4,23,54834.15,0.0688,47,Auto,0,Current,0,41709,FALSE,FALSE,FALSE,FALSE,
LN-509945,10318,7395,CUST-107041,R2,26,16938.72,0.2102,0,Credit Card,0,Current,0,11645.37,FALSE,FALSE,FALSE,FALSE,
LN-509946,10319,1149,CUST-101084,R4,6,44396.37,0.0552,46,Auto,0,Current,0,32090.835,FALSE,FALSE,FALSE,FALSE,
LN-509947,10320,7962,CUST-107583,R4,17,53948.53,0.0851,44,Auto,0,Current,0,49350.655,FALSE,FALSE,FALSE,FALSE,
LN-509948,10321,1058,CUST-101007,R1,15,7277.82,0.1557,0,Credit Card,0,Current,0,3638.94,FALSE,FALSE,FALSE,FALSE,
LN-509949,10322,1391,CUST-101317,R4,2,11804.98,0.0594,52,Auto,0,Current,0,10613.125,FALSE,FALSE,FALSE,FALSE,COL-1089
LN-509950,10323,7226,CUST-106880,R1,20,40674.18,0.1025,55,Auto,0,Current,0,31799.82,FALSE,FALSE,FALSE,FALSE,
